laureate_id,file_name,gender,known_name,full_name,birth_year,award_year,category,prize_amount_adjusted,motivation,affiliation_name,affiliation_city,award_country,award_continent,prize_index,is_science
1020,center-for-civil-liberties,,,,,2022,Peace,11162900,"The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy.",,,,,1,0
431,milstein,male,César Milstein,César Milstein,1927.0,1984,Physiology or Medicine,4782579,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Europe,1,1
384,huggins,male,Charles B. Huggins,Charles Brenton Huggins,1901.0,1966,Physiology or Medicine,3521287,for his discoveries concerning hormonal treatment of prostatic cancer,"University of Chicago, Ben May Laboratory for Cancer Research","Chicago, IL",USA,North America,1,1
25,guillaume,male,Charles Edouard Guillaume,Charles Edouard Guillaume,1861.0,1920,Physics,3028106,in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys,Bureau International des Poids et Mesures (International Bureau of Weights and Measures),Sèvres,France,Europe,1,1
489,dawes,male,Charles G. Dawes,Charles Gates Dawes,1865.0,1925,Peace,4060423,for his crucial role in bringing about the Dawes Plan,,,USA,North America,1,0
22,barkla,male,Charles Glover Barkla,Charles Glover Barkla,1877.0,1917,Physics,4957724,for his discovery of the characteristic R&ouml;ntgen radiation of the elements,Edinburgh University,Edinburgh,United Kingdom,Europe,1,1
81,townes,male,Charles H. Townes,Charles Hard Townes,1915.0,1964,Physics,3576149,"for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle",Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1,1
269,pedersen,male,Charles J. Pedersen,Charles J. Pedersen,1904.0,1987,Chemistry,5405582,for their development and use of molecules with structure-specific interactions of high selectivity,Du Pont,"Wilmington, DE",USA,North America,1,1
838,kao,male,Charles K. Kao,Charles Kuen Kao,1933.0,2009,Physics,13857393,for groundbreaking achievements concerning the transmission of light in fibers for optical communication,Standard Telecommunication Laboratories,Harlow,United Kingdom,Europe,1,1
987,rice,male,Charles M. Rice,Charles M. Rice,1952.0,2020,Physiology or Medicine,12361835,for the discovery of Hepatitis C virus,Rockefeller University,"New York, NY",USA,North America,1,1
318,nicolle,male,Charles Nicolle,Charles Jules Henri Nicolle,1866.0,1928,Physiology or Medicine,5637915,for his work on typhus,Institut Pasteur,Tunis,Tunisia,Africa,1,1
307,richet,male,Charles Richet,Charles Robert Richet,1850.0,1913,Physiology or Medicine,8694275,in recognition of his work on anaphylaxis,Sorbonne University,Paris,France,Europe,1,1
68,yang,male,Chen Ning Yang,Chen Ning Yang,1922.0,1957,Physics,3411444,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,Institute for Advanced Study,"Princeton, NJ",USA,North America,1,1
319,eijkman,male,Christiaan Eijkman,Christiaan Eijkman,1858.0,1929,Physiology or Medicine,6206272,for his discovery of the antineuritic vitamin,Utrecht University,Utrecht,the Netherlands,Europe,1,1
241,anfinsen,male,Christian Anfinsen,Christian B. Anfinsen,1916.0,1972,Chemistry,4230781,"for his work on ribonuclease, especially concerning the connection between the amino acid sequence and the biologically active conformation",National Institutes of Health,"Bethesda, MD",USA,North America,1,1
404,duve,male,Christian de Duve,Christian de Duve,1917.0,1974,Physiology or Medicine,4126741,for their discoveries concerning the structural and functional organization of the cell,Rockefeller University,"New York, NY",USA,North America,1,1
486,lange,male,Christian Lange,Christian Lous Lange,1869.0,1921,Peace,3202773,for their lifelong contributions to the cause of peace and organized internationalism,,,Norway,Europe,1,0
453,nusslein-volhard,female,Christiane Nüsslein-Volhard,Christiane Nüsslein-Volhard,1942.0,1995,Physiology or Medicine,11732784,for their discoveries concerning the genetic control of early embryonic development,Max-Planck-Institut für Entwicklungsbiologie,Tübingen,Germany,Europe,1,1
858,pissarides,male,Christopher A. Pissarides,Christopher A. Pissarides,1948.0,2010,Economic Sciences,13681477,for their analysis of markets with search frictions,London School of Economics and Political Science,London,United Kingdom,Europe,1,1
873,sims,male,Christopher A. Sims,Christopher A. Sims,1942.0,2011,Economic Sciences,13335208,for their empirical research on cause and effect in the macroeconomy,Princeton University,"Princeton, NJ",USA,North America,1,1
153,cohen-tannoudji,male,Claude Cohen-Tannoudji,Claude Cohen-Tannoudji,1933.0,1997,Physics,12105174,for development of methods to cool and trap atoms with laser light,Collège de France,Paris,France,Europe,1,1
662,simon,male,Claude Simon,Claude Simon,1913.0,1985,Literature,4860820,who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition,,,France,Europe,1,0
1034,goldin,female,Claudia Goldin,Claudia Goldin,1946.0,2023,Economic Sciences,11314967,for having advanced our understanding of women’s labour market outcomes,Harvard University,"Cambridge, MA",USA,North America,1,1
146,shull,male,Clifford G. Shull,Clifford G. Shull,1915.0,1994,Physics,11696265,for the development of the neutron diffraction technique,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1,1
44,davisson,male,Clinton Davisson,Clinton Joseph Davisson,1881.0,1937,Physics,5963742,for their experimental discovery of the diffraction of electrons by crystals,Bell Telephone Laboratories,"New York, NY",USA,North America,1,1
772,granger,male,Clive W.J. Granger,Clive W.J. Granger,1934.0,2003,Economic Sciences,14930730,for methods of analyzing economic time series with common trends (cointegration),University of California,"San Diego, CA",USA,North America,1,1
505,hull,male,Cordell Hull,Cordell Hull,1871.0,1945,Peace,3161325,for his indefatigable work for international understanding and his pivotal role in establishing the United Nations,,,USA,North America,1,0
333,heymans,male,Corneille Heymans,Corneille Jean François Heymans,1892.0,1938,Physiology or Medicine,5745118,for the discovery of the role played by the sinus and aortic mechanisms in the regulation of respiration,Ghent University,Ghent,Belgium,Europe,1,1
803,mello,male,Craig C. Mello,Craig C. Mello,1960.0,2006,Physiology or Medicine,14608749,for their discovery of RNA interference - gene silencing by double-stranded RNA,University of Massachusetts Medical School,"Worcester, MA",USA,North America,1,1
657,milosz,male,Czesław Miłosz,Czesław Miłosz,1911.0,1980,Literature,3654081,who with uncompromising clear-sightedness voices man's exposed condition in a world of severe conflicts,,,Poland,Europe,1,0
410,gajdusek,male,D. Carleton Gajdusek,D. Carleton Gajdusek,1923.0,1976,Physiology or Medicine,4226835,for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases,National Institutes of Health,"Bethesda, MD",USA,North America,1,1
520,hammarskjold,male,Dag Hammarskjöld,Dag Hjalmar Agne Carl Hammarskjöld,1905.0,1961,Peace,3639892,"for developing the UN into an effective and constructive international organization, capable of giving life to the principles and aims expressed in the UN Charter",,,Sweden,Europe,1,0
857,mortensen,male,Dale T. Mortensen,Dale T. Mortensen,1939.0,2010,Economic Sciences,13681477,for their analysis of markets with search frictions,Northwestern University,"Evanston, IL",USA,North America,1,1
867,shechtman,male,Dan Shechtman,Dan Shechtman,1941.0,2011,Chemistry,13335208,for the discovery of quasicrystals,Technion - Israel Institute of Technology,Haifa,Israel,Asia,1,1
363,bovet,male,Daniel Bovet,Daniel Bovet,1907.0,1957,Physiology or Medicine,3411444,"for his discoveries relating to synthetic compounds that inhibit the action of certain body substances, and especially their action on the vascular system and the skeletal muscles",Istituto Superiore di Sanità (Chief Institute of Public Health),Rome,Italy,Europe,1,1
157,tsui,male,Daniel C. Tsui,Daniel C. Tsui,1939.0,1998,Physics,12283299,for their discovery of a new form of quantum fluid with fractionally charged excitations,Princeton University,"Princeton, NJ",USA,North America,1,1
759,kahneman,male,Daniel Kahneman,Daniel Kahneman,1934.0,2002,Economic Sciences,15218228,"for having integrated insights from psychological research into economic science, especially concerning human judgment and decision-making under uncertainty",Princeton University,"Princeton, NJ",USA,North America,1,1
733,mcfadden,male,Daniel L. McFadden,Daniel L. McFadden,1937.0,2000,Economic Sciences,14331095,for his development of theory and methods for analyzing discrete choice,University of California,"Berkeley, CA",USA,North America,1,1
415,nathans,male,Daniel Nathans,Daniel Nathans,1928.0,1978,Physiology or Medicine,3665192,for the discovery of restriction enzymes and their application to problems of molecular genetics,Johns Hopkins University School of Medicine,"Baltimore, MD",USA,North America,1,1
674,fo,male,Dario Fo,Dario Fo,1926.0,1997,Literature,12105174,who emulates the jesters of the Middle Ages in scourging authority and upholding the dignity of the downtrodden,,,Italy,Europe,1,0
1044,acemoglu,male,Daron Acemoglu,Daron Acemoglu,1967.0,2024,Economic Sciences,11000000,for studies of how institutions are formed and affect prosperity,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1,1
1039,baker,male,David Baker,David Baker,1962.0,2024,Chemistry,11000000,for computational protein design,University of Washington,"Seattle, WA",USA,North America,1,1
406,baltimore,male,David Baltimore,David Baltimore,1938.0,1975,Physiology or Medicine,4304697,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1,1
1007,card,male,David Card,David Card,1956.0,2021,Economic Sciences,12096939,for his empirical contributions to labour economics,University of California,"Berkeley, CA",USA,North America,1,1
423,hubel,male,David H. Hubel,David H. Hubel,1926.0,1981,Physiology or Medicine,3704688,for their discoveries concerning information processing in the visual system,Harvard Medical School,"Boston, MA",USA,North America,1,1
776,gross,male,David J. Gross,David J. Gross,1941.0,2004,Physics,14874529,for the discovery of asymptotic freedom in the theory of the strong interaction,"University of California, Kavli Institute for Theoretical Physics","Santa Barbara, CA",USA,North America,1,1
928,thouless,male,David J. Thouless,David J. Thouless,1934.0,2016,Physics,10496956,for theoretical discoveries of topological phase transitions and topological phases of matter,University of Washington,"Seattle, WA",USA,North America,1,1
877,wineland,male,David J. Wineland,David J. Wineland,1944.0,2012,Physics,10573021,for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems,National Institute of Standards and Technology,"Boulder, CO",USA,North America,1,1
997,julius,male,David Julius,David Julius,1955.0,2021,Physiology or Medicine,12096939,for their discoveries of receptors for temperature and touch,University of California,"San Francisco, CA",USA,North America,1,1
149,lee,male,David M. Lee,David M. Lee,1931.0,1996,Physics,12000958,for their discovery of superfluidity in helium-3,Cornell University,"Ithaca, NY",USA,North America,1,1
567,trimble,male,David Trimble,David Trimble,1944.0,1998,Peace,12283299,for their efforts to find a peaceful solution to the conflict in Northern Ireland,,,United Kingdom,Europe,1,0
1003,macmillan,male,David W.C. MacMillan,David W.C. MacMillan,1968.0,2021,Chemistry,12096939,for the development of asymmetric organocatalysis,Princeton University,"Princeton, NJ",USA,North America,1,1
1040,hassabis,male,Demis Hassabis,Demis Hassabis,1976.0,2024,Chemistry,11000000,for protein structure prediction,Google DeepMind,London,United Kingdom,Europe,1,1
966,mukwege,male,Denis Mukwege,Denis Mukwege,1955.0,2018,Peace,11380800,for their efforts to end the use of sexual violence as a weapon of war and armed conflict,,,,,1,0
93,gabor,male,Dennis Gabor,Dennis Gabor,1900.0,1971,Physics,4200591,for his invention and development of the holographic method,Imperial College,London,United Kingdom,Europe,1,1
237,barton,male,Derek Barton,Derek H. R. Barton,1918.0,1969,Chemistry,4023190,for their contributions to the development of the concept of conformation and its application in chemistry,Imperial College,London,United Kingdom,Europe,1,1
669,walcott,male,Derek Walcott,Derek Walcott,1930.0,1992,Literature,11613791,"for a poetic oeuvre of great luminosity, sustained by a historical vision, the outcome of a multicultural commitment",,,Saint Lucia,North America,1,0
