laureate_id,file_name,gender,known_name,full_name,birth_date,birth_year,birth_country,birth_country_now,birth_continent,birth_location,death_year,prize_count,first_award_year,first_category,first_prize_amount_adjusted,first_motivation,first_affiliation_name,first_affiliation_city,first_award_country,first_award_continent,is_science
936,holmstrom,male,Bengt Holmström,Bengt Holmström,1949-04-18,1949.0,Finland,Finland,Europe,"Helsinki, Finland",,1,2016,Economic Sciences,10496956,for their contributions to contract theory,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1
426,samuelsson,male,Bengt I. Samuelsson,Bengt I. Samuelsson,1934-05-21,1934.0,Sweden,Sweden,Europe,"Halmstad, Sweden",2024.0,1,1982,Physiology or Medicine,3923237,for their discoveries concerning prostaglandins and related biologically active substances,Karolinska Institutet,Stockholm,Sweden,Europe,1
1002,list,male,Benjamin List,Benjamin List,1968-01-11,1968.0,Germany,Germany,Europe,"Frankfurt-on-the-Main, Germany",,1,2021,Chemistry,12096939,for the development of asymmetric organocatalysis,Max-Planck-Institut für Kohlenforschung,Mülheim an der Ruhr,Germany,Europe,1
933,feringa,male,Bernard L. Feringa,Bernard L. Feringa,1951-05-18,1951.0,the Netherlands,the Netherlands,Europe,"Barger-Compascuum, the Netherlands",,1,2016,Chemistry,10496956,for the design and synthesis of molecular machines,University of Groningen,Groningen,the Netherlands,Europe,1
345,houssay,male,Bernardo Houssay,Bernardo Alberto Houssay,1887-04-10,1887.0,Argentina,Argentina,South America,"Buenos Aires, Argentina",1971.0,1,1947,Physiology or Medicine,3685518,for his discovery of the part played by the hormone of the anterior pituitary lobe in the metabolism of sugar,Instituto de Biologia y Medicina Experimental (Institute for Biology and Experimental Medicine),Buenos Aires,Argentina,South America,1
445,sakmann,male,Bert Sakmann,Bert Sakmann,1942-06-12,1942.0,Germany,Germany,Europe,"Stuttgart, Germany",,1,1991,Physiology or Medicine,10968389,for their discoveries concerning the function of single ion channels in cells,Max-Planck-Institut für medizinische Forschung,Heidelberg,Germany,Europe,1
468,suttner,female,Bertha von Suttner,"Baroness Bertha Sophie Felicita von Suttner, née Countess Kinsky von Chinic und Tettau",1843-06-09,1843.0,Austrian Empire,Czech Republic,Europe,"Prague, Austrian Empire (now Czech Republic)",1914.0,1,1905,Peace,9629677,for her audacity to oppose the horrors of war,,,Austria,Europe,0
689,ohlin,male,Bertil Ohlin,Bertil Ohlin,1899-04-23,1899.0,Sweden,Sweden,Europe,"Klippan, Sweden",1979.0,1,1977,Economic Sciences,3896009,for their pathbreaking contribution to the theory of international trade and international capital movements,Stockholm School of Economics,Stockholm,Sweden,Europe,1
145,brockhouse,male,Bertram N. Brockhouse,Bertram N. Brockhouse,1918-07-15,1918.0,Canada,Canada,North America,"Lethbridge, Alberta, Canada",2003.0,1,1994,Physics,11696265,for the development of neutron spectroscopy,McMaster University,"Hamilton, Ontario",Canada,North America,1
621,russell,male,Bertrand Russell,Earl (Bertrand Arthur William) Russell,1872-05-18,1872.0,United Kingdom,United Kingdom,Europe,"Trelleck, United Kingdom",1970.0,1,1950,Literature,3857077,in recognition of his varied and significant writings in which he champions humanitarian ideals and freedom of thought,,,United Kingdom,Europe,0
535,williams,female,Betty Williams,Elizabeth Williams,1943-05-22,1943.0,Northern Ireland,Northern Ireland,Europe,"Belfast, Northern Ireland",2020.0,1,1976,Peace,4226835,for the courageous efforts in founding a movement to put an end to the violent conflict in Northern Ireland,,,United Kingdom,Europe,0
572,bjornson,male,Bjørnstjerne Bjørnson,Bjørnstjerne Martinus Bjørnson,1832-12-08,1832.0,Norway,Norway,Europe,"Kvikne, Norway",1910.0,1,1903,Literature,9857642,"as a tribute to his noble, magnificent and versatile poetry, which has always been distinguished by both the freshness of its inspiration and the rare purity of its spirit",,,Norway,Europe,0
937,dylan,male,Bob Dylan,Bob Dylan,1941-05-24,1941.0,USA,USA,North America,"Duluth, MN, USA",,1,2016,Literature,10496956,for having created new poetic expressions within the great American song tradition,,,,,0
629,pasternak,male,Boris Pasternak,Boris Leonidovich Pasternak,1890-02-10,1890.0,Russia,Russia,Europe,"Moscow, Russia",1960.0,1,1958,Literature,3346838,for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition,,,Russia,Europe,0
99,josephson,male,Brian D. Josephson,Brian David Josephson,1940-01-04,1940.0,United Kingdom,United Kingdom,Europe,"Cardiff, United Kingdom",,1,1973,Physics,4213275,"for his theoretical predictions of the properties of a supercurrent through a tunnel barrier, in particular those phenomena which are generally known as the Josephson effects",University of Cambridge,Cambridge,United Kingdom,Europe,1
879,kobilka,male,Brian Kobilka,Brian K. Kobilka,1955-05-30,1955.0,USA,USA,North America,"Little Falls, MN, USA",,1,2012,Chemistry,10573021,for studies of G-protein-coupled receptors,Stanford University School of Medicine,"Stanford, CA",USA,North America,1
865,schmidt,male,Brian P. Schmidt,Brian P. Schmidt,1967-02-24,1967.0,USA,USA,North America,"Missoula, MT, USA",,1,2011,Physics,13335208,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Australian National University,Weston Creek,Australia,Oceania,1
861,beutler,male,Bruce A. Beutler,Bruce A. Beutler,1957-12-29,1957.0,USA,USA,North America,"Chicago, IL, USA",,1,2011,Physiology or Medicine,13335208,for their discoveries concerning the activation of innate immunity,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",USA,North America,1
261,merrifield,male,Bruce Merrifield,Robert Bruce Merrifield,1921-07-15,1921.0,USA,USA,North America,"Fort Worth, TX, USA",2006.0,1,1984,Chemistry,4782579,for his development of methodology for chemical synthesis on a solid matrix,Rockefeller University,"New York, NY",USA,North America,1
105,richter,male,Burton Richter,Burton Richter,1931-03-22,1931.0,USA,USA,North America,"Brooklyn, NY, USA",2018.0,1,1976,Physics,4226835,for their pioneering work in the discovery of a heavy elementary particle of a new kind,Stanford Linear Accelerator Center,"Stanford, CA",USA,North America,1
34,wilson,male,C.T.R. Wilson,Charles Thomson Rees Wilson,1869-02-14,1869.0,Scotland,Scotland,Europe,"Glencorse, Scotland",1959.0,1,1927,Physics,4544453,for his method of making the paths of electrically charged particles visible by condensation of vapour,University of Cambridge,Cambridge,United Kingdom,Europe,1
298,golgi,male,Camillo Golgi,Camillo Golgi,1843-07-07,1843.0,Italy,Italy,Europe,"Corteno, Italy",1926.0,1,1906,Physiology or Medicine,9384824,in recognition of their work on the structure of the nervous system,Pavia University,Pavia,Italy,Europe,1
666,cela,male,Camilo José Cela,Camilo José Cela,1916-05-11,1916.0,Spain,Spain,Europe,"Iria Flavia, Spain",2002.0,1,1989,Literature,6629077,"for a rich and intensive prose, which with restrained compassion forms a challenging vision of man's vulnerability",,,Spain,Europe,0
189,bosch,male,Carl Bosch,Carl Bosch,1874-08-27,1874.0,Germany,Germany,Europe,"Cologne, Germany",1940.0,1,1931,Chemistry,6623733,in recognition of their contributions to the invention and development of chemical high pressure methods,University of Heidelberg,Heidelberg,Germany,Europe,1
343,cori-cf,male,Carl Cori,Carl Ferdinand Cori,1896-12-05,1896.0,Austria-Hungary,Czech Republic,Europe,"Prague, Austria-Hungary (now Czech Republic)",1984.0,1,1947,Physiology or Medicine,3685518,for their discovery of the course of the catalytic conversion of glycogen,Washington University,"St. Louis, MO",USA,North America,1
43,anderson,male,Carl D. Anderson,Carl David Anderson,1905-09-03,1905.0,USA,USA,North America,"New York, NY, USA",1991.0,1,1936,Physics,6213186,for his discovery of the positron,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1
588,spitteler,male,Carl Spitteler,Carl Friedrich Georg Spitteler,1845-04-24,1845.0,Switzerland,Switzerland,Europe,"Liestal, Switzerland",1924.0,1,1919,Literature,3006134,"in special appreciation of his epic, <I>Olympian Spring</I>",,,Switzerland,Europe,0
500,ossietzky,male,Carl von Ossietzky,Carl von Ossietzky,1889-10-03,1889.0,Germany,Germany,Europe,"Hamburg, Germany",1938.0,1,1935,Peace,6319387,for his burning love for freedom of thought and expression and his valuable contribution to the cause of peace,,,Germany,Europe,0
740,wieman,male,Carl Wieman,Carl E. Wieman,1951-03-26,1951.0,USA,USA,North America,"Corvallis, OR, USA",,1,2001,Physics,15547541,"for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates","University of Colorado, JILA","Boulder, CO",USA,North America,1
124,rubbia,male,Carlo Rubbia,Carlo Rubbia,1934-03-31,1934.0,Italy,Italy,Europe,"Gorizia, Italy",,1,1984,Physics,4782579,"for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction",CERN,Geneva,Switzerland,Europe,1
562,belo,male,Carlos Filipe Ximenes Belo,Carlos Filipe Ximenes Belo,1948-02-03,1948.0,East Timor,East Timor,Oceania,"Wailacama, East Timor",,1,1996,Peace,12000958,for their work towards a just and peaceful solution to the conflict in East Timor,,,East Timor,Oceania,0
501,lamas,male,Carlos Saavedra Lamas,Carlos Saavedra Lamas,1878-11-01,1878.0,Argentina,Argentina,South America,"Buenos Aires, Argentina",1959.0,1,1936,Peace,6213186,"for his role as father of the Argentine Antiwar Pact of 1933, which he also used as a means to mediate peace between Paraguay and Bolivia in 1935",,,Argentina,South America,0
836,greider,female,Carol W. Greider,Carol W. Greider,1961-04-15,1961.0,USA,USA,North America,"San Diego, CA, USA",,1,2009,Physiology or Medicine,13857393,for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase,Johns Hopkins University School of Medicine,"Baltimore, MD",USA,North America,1
1015,bertozzi,female,Carolyn Bertozzi,Carolyn R. Bertozzi,1966-10-10,1966.0,USA,USA,North America,"Boston, MA, USA",,1,2022,Chemistry,11162900,for the development of click chemistry and bioorthogonal chemistry,Stanford University,"Stanford, CA",USA,North America,1
55,powell,male,Cecil Powell,Cecil Frank Powell,1903-12-05,1903.0,United Kingdom,United Kingdom,Europe,"Tonbridge, United Kingdom",1969.0,1,1950,Physics,3857077,for his development of the photographic method of studying nuclear processes and his discoveries regarding mesons made with this method,Bristol University,Bristol,United Kingdom,Europe,1
1020,center-for-civil-liberties,,,,,,,,,,,1,2022,Peace,11162900,"The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy.",,,,,0
431,milstein,male,César Milstein,César Milstein,1927-10-08,1927.0,Argentina,Argentina,South America,"Bahia Blanca, Argentina",2002.0,1,1984,Physiology or Medicine,4782579,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Europe,1
384,huggins,male,Charles B. Huggins,Charles Brenton Huggins,1901-09-22,1901.0,Canada,Canada,North America,"Halifax, Nova Scotia, Canada",1997.0,1,1966,Physiology or Medicine,3521287,for his discoveries concerning hormonal treatment of prostatic cancer,"University of Chicago, Ben May Laboratory for Cancer Research","Chicago, IL",USA,North America,1
25,guillaume,male,Charles Edouard Guillaume,Charles Edouard Guillaume,1861-02-15,1861.0,Switzerland,Switzerland,Europe,"Fleurier, Switzerland",1938.0,1,1920,Physics,3028106,in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys,Bureau International des Poids et Mesures (International Bureau of Weights and Measures),Sèvres,France,Europe,1
489,dawes,male,Charles G. Dawes,Charles Gates Dawes,1865-08-27,1865.0,USA,USA,North America,"Marietta, OH, USA",1951.0,1,1925,Peace,4060423,for his crucial role in bringing about the Dawes Plan,,,USA,North America,0
22,barkla,male,Charles Glover Barkla,Charles Glover Barkla,1877-06-07,1877.0,United Kingdom,United Kingdom,Europe,"Widnes, United Kingdom",1944.0,1,1917,Physics,4957724,for his discovery of the characteristic R&ouml;ntgen radiation of the elements,Edinburgh University,Edinburgh,United Kingdom,Europe,1
81,townes,male,Charles H. Townes,Charles Hard Townes,1915-07-28,1915.0,USA,USA,North America,"Greenville, SC, USA",2015.0,1,1964,Physics,3576149,"for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle",Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1
269,pedersen,male,Charles J. Pedersen,Charles J. Pedersen,1904-10-03,1904.0,Korea,South Korea,Asia,"Pusan, Korea (now South Korea)",1989.0,1,1987,Chemistry,5405582,for their development and use of molecules with structure-specific interactions of high selectivity,Du Pont,"Wilmington, DE",USA,North America,1
838,kao,male,Charles K. Kao,Charles Kuen Kao,1933-11-04,1933.0,China,China,Asia,"Shanghai, China",2018.0,1,2009,Physics,13857393,for groundbreaking achievements concerning the transmission of light in fibers for optical communication,Standard Telecommunication Laboratories,Harlow,United Kingdom,Europe,1
987,rice,male,Charles M. Rice,Charles M. Rice,1952-08-25,1952.0,USA,USA,North America,"Sacramento, CA, USA",,1,2020,Physiology or Medicine,12361835,for the discovery of Hepatitis C virus,Rockefeller University,"New York, NY",USA,North America,1
318,nicolle,male,Charles Nicolle,Charles Jules Henri Nicolle,1866-09-21,1866.0,France,France,Europe,"Rouen, France",1936.0,1,1928,Physiology or Medicine,5637915,for his work on typhus,Institut Pasteur,Tunis,Tunisia,Africa,1
307,richet,male,Charles Richet,Charles Robert Richet,1850-08-26,1850.0,France,France,Europe,"Paris, France",1935.0,1,1913,Physiology or Medicine,8694275,in recognition of his work on anaphylaxis,Sorbonne University,Paris,France,Europe,1
68,yang,male,Chen Ning Yang,Chen Ning Yang,1922-09-22,1922.0,China,China,Asia,"Hofei, Anhwei, China",2025.0,1,1957,Physics,3411444,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,Institute for Advanced Study,"Princeton, NJ",USA,North America,1
319,eijkman,male,Christiaan Eijkman,Christiaan Eijkman,1858-08-11,1858.0,the Netherlands,the Netherlands,Europe,"Nijkerk, the Netherlands",1930.0,1,1929,Physiology or Medicine,6206272,for his discovery of the antineuritic vitamin,Utrecht University,Utrecht,the Netherlands,Europe,1
241,anfinsen,male,Christian Anfinsen,Christian B. Anfinsen,1916-03-26,1916.0,USA,USA,North America,"Monessen, PA, USA",1995.0,1,1972,Chemistry,4230781,"for his work on ribonuclease, especially concerning the connection between the amino acid sequence and the biologically active conformation",National Institutes of Health,"Bethesda, MD",USA,North America,1
